0	Generic	NotDef	NOTDEF
14392	Hanja	UROr4F	uni4FD4
14393	Hanja	UROr4F	uni4FD7
14394	Hanja	UROr4F	uni4FDA
14395	Hanja	UROr4F	uni4FDD
14396	Hanja	UROr4F	uni4FDF
14397	Hanja	UROr4F	uni4FE0
14398	Hanja	UROr4F	uni4FE1
14399	Hanja	UROr4F	uni4FEE
14400	Hanja	UROr4F	uni4FEF
14401	Hanja	UROr4F	uni4FF1
14402	Hanja	UROr4F	uni4FF3
14403	Hanja	UROr4F	uni4FF5
14404	Hanja	UROr4F	uni4FF8
14405	Hanja	UROr4F	uni4FFA
14406	Hanja	UROr50	uni5002
14407	Hanja	UROr50	uni5006
14408	Hanja	UROr50	uni5009
14409	Hanja	UROr50	uni500B
14410	Hanja	UROr50	uni500D
14411	Hanja	UROr50	uni5011
14412	Hanja	UROr50	uni5012
14413	Hanja	UROr50	uni5016
14414	Hanja	UROr50	uni5019
14415	Hanja	UROr50	uni501A
14416	Hanja	UROr50	uni501C
14417	Hanja	UROr50	uni501E
14418	Hanja	UROr50	uni501F
14419	Hanja	UROr50	uni5021
14420	Hanja	UROr50	uni5023
14421	Hanja	UROr50	uni5024
14422	Hanja	UROr50	uni5026
14423	Hanja	UROr50	uni5027
14424	Hanja	UROr50	uni5028
14425	Hanja	UROr50	uni502A
14426	Hanja	UROr50	uni502B
14427	Hanja	UROr50	uni502C
14428	Hanja	UROr50	uni502D
14429	Hanja	UROr50	uni503B
14430	Hanja	UROr50	uni5043
14431	Hanja	UROr50	uni5047
14432	Hanja	UROr50	uni5048
14433	Hanja	UROr50	uni5049
14434	Hanja	UROr50	uni504F
14435	Hanja	UROr50	uni5055
14436	Hanja	UROr50	uni505A
14437	Hanja	UROr50	uni505C
14438	Hanja	UROr50	uni5065
14439	Hanja	UROr50	uni5074
14440	Hanja	UROr50	uni5075
14441	Hanja	UROr50	uni5076
14442	Hanja	UROr50	uni5078
14443	Hanja	UROr50	uni5080
14444	Hanja	UROr50	uni5085
14445	Hanja	UROr50	uni508D
14446	Hanja	UROr50	uni5091
14447	Hanja	UROr50	uni5098
14448	Hanja	UROr50	uni5099
14449	Hanja	UROr50	uni50AC
14450	Hanja	UROr50	uni50AD
14451	Hanja	UROr50	uni50B2
14452	Hanja	UROr50	uni50B3
14453	Hanja	UROr50	uni50B5
14454	Hanja	UROr50	uni50B7
14455	Hanja	UROr50	uni50BE
14456	Hanja	UROr50	uni50C5
14457	Hanja	UROr50	uni50C9
14458	Hanja	UROr50	uni50CA
14459	Hanja	UROr50	uni50CF
14460	Hanja	UROr50	uni50D1
14461	Hanja	UROr50	uni50D5
14462	Hanja	UROr50	uni50D6
14463	Hanja	UROr50	uni50DA
14464	Hanja	UROr50	uni50DE
14465	Hanja	UROr50	uni50E5
14466	Hanja	UROr50	uni50E7
14467	Hanja	UROr50	uni50ED
14468	Hanja	UROr50	uni50F9
14469	Hanja	UROr50	uni50FB
14470	Hanja	UROr50	uni50FF
14471	Hanja	UROr51	uni5100
14472	Hanja	UROr51	uni5101
14473	Hanja	UROr51	uni5104
14474	Hanja	UROr51	uni5106
14475	Hanja	UROr51	uni5109
14476	Hanja	UROr51	uni5112
14477	Hanja	UROr51	uni511F
14478	Hanja	UROr51	uni5121
14479	Hanja	UROr51	uni512A
14480	Hanja	UROr51	uni5132
14481	Hanja	UROr51	uni5137
14482	Hanja	UROr51	uni513A
14483	Hanja	UROr51	uni513C
14484	Hanja	UROr51	uni5140
14485	Hanja	UROr51	uni5141
14486	Hanja	UROr51	uni5143
14487	Hanja	UROr51	uni5144
14488	Hanja	UROr51	uni5145
14489	Hanja	UROr51	uni5146
14490	Hanja	UROr51	uni5147
14491	Hanja	UROr51	uni5148
14492	Hanja	UROr51	uni5149
14493	Hanja	UROr51	uni514B
14494	Hanja	UROr51	uni514C
14495	Hanja	UROr51	uni514D
14496	Hanja	UROr51	uni514E
14497	Hanja	UROr51	uni5152
14498	Hanja	UROr51	uni515C
14499	Hanja	UROr51	uni5162
14500	Hanja	UROr51	uni5165
14501	Hanja	UROr51	uni5167
14502	Hanja	UROr51	uni5168
14503	Hanja	UROr51	uni5169
14504	Hanja	UROr51	uni516A
14505	Hanja	UROr51	uni516B
14506	Hanja	UROr51	uni516C
14507	Hanja	UROr51	uni516D
14508	Hanja	UROr51	uni516E
14509	Hanja	UROr51	uni5171
14510	Hanja	UROr51	uni5175
14511	Hanja	UROr51	uni5176
14512	Hanja	UROr51	uni5177
14513	Hanja	UROr51	uni5178
14514	Hanja	UROr51	uni517C
14515	Hanja	UROr51	uni5180
14516	Hanja	UROr51	uni5186
14517	Hanja	UROr51	uni518A
14518	Hanja	UROr51	uni518D
14519	Hanja	UROr51	uni5192
14520	Hanja	UROr51	uni5195
14521	Hanja	UROr51	uni5197
14522	Hanja	UROr51	uni51A0
14523	Hanja	UROr51	uni51A5
14524	Hanja	UROr51	uni51AA
14525	Hanja	UROr51	uni51AC
14526	Hanja	UROr51	uni51B6
14527	Hanja	UROr51	uni51B7
14528	Hanja	UROr51	uni51BD
14529	Hanja	UROr51	uni51C4
14530	Hanja	UROr51	uni51C6
14531	Hanja	UROr51	uni51C9
14532	Hanja	UROr51	uni51CB
14533	Hanja	UROr51	uni51CC
14534	Hanja	UROr51	uni51CD
14535	Hanja	UROr51	uni51DC
14536	Hanja	UROr51	uni51DD
14537	Hanja	UROr51	uni51DE
14538	Hanja	UROr51	uni51E1
14539	Hanja	UROr51	uni51F0
14540	Hanja	UROr51	uni51F1
14541	Hanja	UROr51	uni51F6
14542	Hanja	UROr51	uni51F8
14543	Hanja	UROr51	uni51F9
14544	Hanja	UROr51	uni51FA
14545	Hanja	UROr51	uni51FD
14546	Hanja	UROr52	uni5200
14547	Hanja	UROr52	uni5203
14548	Hanja	UROr52	uni5206
14549	Hanja	UROr52	uni5207
14550	Hanja	UROr52	uni5208
14551	Hanja	UROr52	uni520A
14552	Hanja	UROr52	uni520E
14553	Hanja	UROr52	uni5211
14554	Hanja	UROr52	uni5217
14555	Hanja	UROr52	uni521D
14556	Hanja	UROr52	uni5224
14557	Hanja	UROr52	uni5225
14558	Hanja	UROr52	uni5229
14559	Hanja	UROr52	uni522A
14560	Hanja	UROr52	uni522E
14561	Hanja	UROr52	uni5230
14562	Hanja	UROr52	uni5236
14563	Hanja	UROr52	uni5237
14564	Hanja	UROr52	uni5238
14565	Hanja	UROr52	uni5239
14566	Hanja	UROr52	uni523A
14567	Hanja	UROr52	uni523B
14568	Hanja	UROr52	uni5243
14569	Hanja	UROr52	uni5247
14570	Hanja	UROr52	uni524A
14571	Hanja	UROr52	uni524B
14572	Hanja	UROr52	uni524C
14573	Hanja	UROr52	uni524D
14574	Hanja	UROr52	uni5254
14575	Hanja	UROr52	uni5256
14576	Hanja	UROr52	uni525B
14577	Hanja	UROr52	uni525D
14578	Hanja	UROr52	uni5261
14579	Hanja	UROr52	uni5269
14580	Hanja	UROr52	uni526A
14581	Hanja	UROr52	uni526F
14582	Hanja	UROr52	uni5272
14583	Hanja	UROr52	uni5275
14584	Hanja	UROr52	uni527D
14585	Hanja	UROr52	uni527F
14586	Hanja	UROr52	uni5283
14587	Hanja	UROr52	uni5287
14588	Hanja	UROr52	uni5288
14589	Hanja	UROr52	uni5289
14590	Hanja	UROr52	uni528D
14591	Hanja	UROr52	uni5291
14592	Hanja	UROr52	uni5292
14593	Hanja	UROr52	uni529B
14594	Hanja	UROr52	uni529F
14595	Hanja	UROr52	uni52A0
14596	Hanja	UROr52	uni52A3
14597	Hanja	UROr52	uni52A4
14598	Hanja	UROr52	uni52A9
14599	Hanja	UROr52	uni52AA
14600	Hanja	UROr52	uni52AB
14601	Hanja	UROr52	uni52BE
14602	Hanja	UROr52	uni52C1
14603	Hanja	UROr52	uni52C3
14604	Hanja	UROr52	uni52C5
14605	Hanja	UROr52	uni52C7
14606	Hanja	UROr52	uni52C9
14607	Hanja	UROr52	uni52CD
14608	Hanja	UROr52	uni52D2
14609	Hanja	UROr52	uni52D5
14610	Hanja	UROr52	uni52D6
14611	Hanja	UROr52	uni52D8
14612	Hanja	UROr52	uni52D9
14613	Hanja	UROr52	uni52DB
14614	Hanja	UROr52	uni52DD
14615	Hanja	UROr52	uni52DE
14616	Hanja	UROr52	uni52DF
14617	Hanja	UROr52	uni52E2
14618	Hanja	UROr52	uni52E3
14619	Hanja	UROr52	uni52E4
14620	Hanja	UROr52	uni52F3
14621	Hanja	UROr52	uni52F5
14622	Hanja	UROr52	uni52F8
14623	Hanja	UROr52	uni52FA
14624	Hanja	UROr52	uni52FB
14625	Hanja	UROr52	uni52FE
14626	Hanja	UROr52	uni52FF
14627	Hanja	UROr53	uni5305
14628	Hanja	UROr53	uni5308
14629	Hanja	UROr53	uni530D
14630	Hanja	UROr53	uni530F
14631	Hanja	UROr53	uni5310
14632	Hanja	UROr53	uni5315
14633	Hanja	UROr53	uni5316
14634	Hanja	UROr53	uni5317
14635	Hanja	UROr53	uni5319
14636	Hanja	UROr53	uni5320
14637	Hanja	UROr53	uni5321
14638	Hanja	UROr53	uni5323
14639	Hanja	UROr53	uni532A
14640	Hanja	UROr53	uni532F
14641	Hanja	UROr53	uni5339
14642	Hanja	UROr53	uni533F
14643	Hanja	UROr53	uni5340
14644	Hanja	UROr53	uni5341
14645	Hanja	UROr53	uni5343
14646	Hanja	UROr53	uni5344
14647	Hanja	UROr53	uni5347
14648	Hanja	UROr53	uni5348
14649	Hanja	UROr53	uni5349
14650	Hanja	UROr53	uni534A
14651	Hanja	UROr53	uni534D
14652	Hanja	UROr53	uni5351
14653	Hanja	UROr53	uni5352
14654	Hanja	UROr53	uni5353
14655	Hanja	UROr53	uni5354
14656	Hanja	UROr53	uni5357
14657	Hanja	UROr53	uni535A
14658	Hanja	UROr53	uni535C
14659	Hanja	UROr53	uni535E
14660	Hanja	UROr53	uni5360
14661	Hanja	UROr53	uni5366
14662	Hanja	UROr53	uni5368
14663	Hanja	UROr53	uni536F
14664	Hanja	UROr53	uni5370
14665	Hanja	UROr53	uni5371
14666	Hanja	UROr53	uni5374
14667	Hanja	UROr53	uni5375
14668	Hanja	UROr53	uni5377
14669	Hanja	UROr53	uni537D
14670	Hanja	UROr53	uni537F
14671	Hanja	UROr53	uni5384
14672	Hanja	UROr53	uni5393
14673	Hanja	UROr53	uni5398
14674	Hanja	UROr53	uni539A
14675	Hanja	UROr53	uni539F
14676	Hanja	UROr53	uni53A0
14677	Hanja	UROr53	uni53A5
14678	Hanja	UROr53	uni53A6
14679	Hanja	UROr53	uni53AD
14680	Hanja	UROr53	uni53BB
14681	Hanja	UROr53	uni53C3
14682	Hanja	UROr53	uni53C8
14683	Hanja	UROr53	uni53C9
14684	Hanja	UROr53	uni53CA
14685	Hanja	UROr53	uni53CB
14686	Hanja	UROr53	uni53CD
14687	Hanja	UROr53	uni53D4
14688	Hanja	UROr53	uni53D6
14689	Hanja	UROr53	uni53D7
14690	Hanja	UROr53	uni53DB
14691	Hanja	UROr53	uni53E1
14692	Hanja	UROr53	uni53E2
14693	Hanja	UROr53	uni53E3
14694	Hanja	UROr53	uni53E4
14695	Hanja	UROr53	uni53E5
14696	Hanja	UROr53	uni53E9
14697	Hanja	UROr53	uni53EA
14698	Hanja	UROr53	uni53EB
14699	Hanja	UROr53	uni53EC
14700	Hanja	UROr53	uni53ED
14701	Hanja	UROr53	uni53EF
14702	Hanja	UROr53	uni53F0
14703	Hanja	UROr53	uni53F1
14704	Hanja	UROr53	uni53F2
14705	Hanja	UROr53	uni53F3
14706	Hanja	UROr53	uni53F8
14707	Hanja	UROr54	uni5403
14708	Hanja	UROr54	uni5404
14709	Hanja	UROr54	uni5408
14710	Hanja	UROr54	uni5409
14711	Hanja	UROr54	uni540A
14712	Hanja	UROr54	uni540C
14713	Hanja	UROr54	uni540D
14714	Hanja	UROr54	uni540E
14715	Hanja	UROr54	uni540F
14716	Hanja	UROr54	uni5410
14717	Hanja	UROr54	uni5411
14718	Hanja	UROr54	uni541B
14719	Hanja	UROr54	uni541D
14720	Hanja	UROr54	uni541F
14721	Hanja	UROr54	uni5420
14722	Hanja	UROr54	uni5426
14723	Hanja	UROr54	uni5429
14724	Hanja	UROr54	uni542B
14725	Hanja	UROr54	uni5433
14726	Hanja	UROr54	uni5438
14727	Hanja	UROr54	uni5439
14728	Hanja	UROr54	uni543B
14729	Hanja	UROr54	uni543C
14730	Hanja	UROr54	uni543E
14731	Hanja	UROr54	uni5442
14732	Hanja	UROr54	uni5448
14733	Hanja	UROr54	uni544A
14734	Hanja	UROr54	uni5451
14735	Hanja	UROr54	uni5468
14736	Hanja	UROr54	uni546A
14737	Hanja	UROr54	uni5471
14738	Hanja	UROr54	uni5473
14739	Hanja	UROr54	uni5475
14740	Hanja	UROr54	uni547B
14741	Hanja	UROr54	uni547C
14742	Hanja	UROr54	uni547D
14743	Hanja	UROr54	uni5480
14744	Hanja	UROr54	uni5486
14745	Hanja	UROr54	uni548C
14746	Hanja	UROr54	uni548E
14747	Hanja	UROr54	uni5490
14748	Hanja	UROr54	uni54A4
14749	Hanja	UROr54	uni54A8
14750	Hanja	UROr54	uni54AB
14751	Hanja	UROr54	uni54AC
14752	Hanja	UROr54	uni54B3
14753	Hanja	UROr54	uni54B8
14754	Hanja	UROr54	uni54BD
14755	Hanja	UROr54	uni54C0
14756	Hanja	UROr54	uni54C1
14757	Hanja	UROr54	uni54C4
14758	Hanja	UROr54	uni54C8
14759	Hanja	UROr54	uni54C9
14760	Hanja	UROr54	uni54E1
14761	Hanja	UROr54	uni54E5
14762	Hanja	UROr54	uni54E8
14763	Hanja	UROr54	uni54ED
14764	Hanja	UROr54	uni54EE
14765	Hanja	UROr54	uni54F2
14766	Hanja	UROr54	uni54FA
14767	Hanja	UROr55	uni5504
14768	Hanja	UROr55	uni5506
14769	Hanja	UROr55	uni5507
14770	Hanja	UROr55	uni550E
14771	Hanja	UROr55	uni5510
14772	Hanja	UROr55	uni551C
14773	Hanja	UROr55	uni552F
14774	Hanja	UROr55	uni5531
14775	Hanja	UROr55	uni5535
14776	Hanja	UROr55	uni553E
14777	Hanja	UROr55	uni5544
14778	Hanja	UROr55	uni5546
14779	Hanja	UROr55	uni554F
14780	Hanja	UROr55	uni5553
14781	Hanja	UROr55	uni5556
14782	Hanja	UROr55	uni555E
14783	Hanja	UROr55	uni5563
14784	Hanja	UROr55	uni557C
14785	Hanja	UROr55	uni5580
14786	Hanja	UROr55	uni5584
14787	Hanja	UROr55	uni5586
14788	Hanja	UROr55	uni5587
14789	Hanja	UROr55	uni5589
14790	Hanja	UROr55	uni558A
14791	Hanja	UROr55	uni5598
14792	Hanja	UROr55	uni5599
14793	Hanja	UROr55	uni559A
14794	Hanja	UROr55	uni559C
14795	Hanja	UROr55	uni559D
14796	Hanja	UROr55	uni55A7
14797	Hanja	UROr55	uni55A9
14798	Hanja	UROr55	uni55AA
14799	Hanja	UROr55	uni55AB
14800	Hanja	UROr55	uni55AC
14801	Hanja	UROr55	uni55AE
14802	Hanja	UROr55	uni55C5
14803	Hanja	UROr55	uni55C7
14804	Hanja	UROr55	uni55D4
14805	Hanja	UROr55	uni55DA
14806	Hanja	UROr55	uni55DC
14807	Hanja	UROr55	uni55DF
14808	Hanja	UROr55	uni55E3
14809	Hanja	UROr55	uni55E4
14810	Hanja	UROr55	uni55FD
14811	Hanja	UROr55	uni55FE
14812	Hanja	UROr56	uni5606
14813	Hanja	UROr56	uni5609
14814	Hanja	UROr56	uni5614
14815	Hanja	UROr56	uni5617
14816	Hanja	UROr56	uni562F
14817	Hanja	UROr56	uni5632
14818	Hanja	UROr56	uni5634
14819	Hanja	UROr56	uni5636
14820	Hanja	UROr56	uni5653
14821	Hanja	UROr56	uni5668
14822	Hanja	UROr56	uni566B
14823	Hanja	UROr56	uni5674
14824	Hanja	UROr56	uni5686
14825	Hanja	UROr56	uni56A5
14826	Hanja	UROr56	uni56AC
14827	Hanja	UROr56	uni56AE
14828	Hanja	UROr56	uni56B4
14829	Hanja	UROr56	uni56BC
14830	Hanja	UROr56	uni56CA
14831	Hanja	UROr56	uni56CD
14832	Hanja	UROr56	uni56D1
14833	Hanja	UROr56	uni56DA
14834	Hanja	UROr56	uni56DB
14835	Hanja	UROr56	uni56DE
14836	Hanja	UROr56	uni56E0
14837	Hanja	UROr56	uni56F0
14838	Hanja	UROr56	uni56F9
14839	Hanja	UROr56	uni56FA
14840	Hanja	UROr57	uni5703
14841	Hanja	UROr57	uni5704
14842	Hanja	UROr57	uni5708
14843	Hanja	UROr57	uni570B
14844	Hanja	UROr57	uni570D
14845	Hanja	UROr57	uni5712
14846	Hanja	UROr57	uni5713
14847	Hanja	UROr57	uni5716
14848	Hanja	UROr57	uni5718
14849	Hanja	UROr57	uni571F
14850	Hanja	UROr57	uni5728
14851	Hanja	UROr57	uni572D
14852	Hanja	UROr57	uni5730
14853	Hanja	UROr57	uni573B
14854	Hanja	UROr57	uni5740
14855	Hanja	UROr57	uni5742
14856	Hanja	UROr57	uni5747
14857	Hanja	UROr57	uni574A
14858	Hanja	UROr57	uni574D
14859	Hanja	UROr57	uni574E
14860	Hanja	UROr57	uni5750
14861	Hanja	UROr57	uni5751
14862	Hanja	UROr57	uni5761
14863	Hanja	UROr57	uni5764
14864	Hanja	UROr57	uni5766
14865	Hanja	UROr57	uni576A
14866	Hanja	UROr57	uni576E
14867	Hanja	UROr57	uni5770
14868	Hanja	UROr57	uni5775
14869	Hanja	UROr57	uni577C
14870	Hanja	UROr57	uni5782
14871	Hanja	UROr57	uni5788
14872	Hanja	UROr57	uni578B
14873	Hanja	UROr57	uni5793
14874	Hanja	UROr57	uni57A0
14875	Hanja	UROr57	uni57A2
14876	Hanja	UROr57	uni57A3
14877	Hanja	UROr57	uni57C3
14878	Hanja	UROr57	uni57C7
14879	Hanja	UROr57	uni57C8
14880	Hanja	UROr57	uni57CB
14881	Hanja	UROr57	uni57CE
14882	Hanja	UROr57	uni57DF
14883	Hanja	UROr57	uni57E0
14884	Hanja	UROr57	uni57F0
14885	Hanja	UROr57	uni57F4
14886	Hanja	UROr57	uni57F7
14887	Hanja	UROr57	uni57F9
14888	Hanja	UROr57	uni57FA
14889	Hanja	UROr57	uni57FC
14890	Hanja	UROr58	uni5800
14891	Hanja	UROr58	uni5802
14892	Hanja	UROr58	uni5805
14893	Hanja	UROr58	uni5806
14894	Hanja	UROr58	uni5808
14895	Hanja	UROr58	uni5809
14896	Hanja	UROr58	uni580A
14897	Hanja	UROr58	uni581E
14898	Hanja	UROr58	uni5821
14899	Hanja	UROr58	uni5824
14900	Hanja	UROr58	uni5827
14901	Hanja	UROr58	uni582A
14902	Hanja	UROr58	uni582F
14903	Hanja	UROr58	uni5830
14904	Hanja	UROr58	uni5831
14905	Hanja	UROr58	uni5834
14906	Hanja	UROr58	uni5835
14907	Hanja	UROr58	uni583A
14908	Hanja	UROr58	uni584A
14909	Hanja	UROr58	uni584B
14910	Hanja	UROr58	uni584F
14911	Hanja	UROr58	uni5851
14912	Hanja	UROr58	uni5854
14913	Hanja	UROr58	uni5857
14914	Hanja	UROr58	uni5858
14915	Hanja	UROr58	uni585A
14916	Hanja	UROr58	uni585E
14917	Hanja	UROr58	uni5861
14918	Hanja	UROr58	uni5862
14919	Hanja	UROr58	uni5864
14920	Hanja	UROr58	uni5875
14921	Hanja	UROr58	uni5879
14922	Hanja	UROr58	uni587C
14923	Hanja	UROr58	uni587E
14924	Hanja	UROr58	uni5883
14925	Hanja	UROr58	uni5885
14926	Hanja	UROr58	uni5889
14927	Hanja	UROr58	uni5893
14928	Hanja	UROr58	uni589C
14929	Hanja	UROr58	uni589E
14930	Hanja	UROr58	uni589F
14931	Hanja	UROr58	uni58A8
14932	Hanja	UROr58	uni58A9
14933	Hanja	UROr58	uni58AE
14934	Hanja	UROr58	uni58B3
14935	Hanja	UROr58	uni58BA
14936	Hanja	UROr58	uni58BB
14937	Hanja	UROr58	uni58BE
14938	Hanja	UROr58	uni58C1
14939	Hanja	UROr58	uni58C5
14940	Hanja	UROr58	uni58C7
14941	Hanja	UROr58	uni58CE
14942	Hanja	UROr58	uni58D1
14943	Hanja	UROr58	uni58D3
14944	Hanja	UROr58	uni58D5
14945	Hanja	UROr58	uni58D8
14946	Hanja	UROr58	uni58D9
14947	Hanja	UROr58	uni58DE
14948	Hanja	UROr58	uni58DF
14949	Hanja	UROr58	uni58E4
14950	Hanja	UROr58	uni58EB
14951	Hanja	UROr58	uni58EC
14952	Hanja	UROr58	uni58EF
14953	Hanja	UROr58	uni58F9
14954	Hanja	UROr58	uni58FA
14955	Hanja	UROr58	uni58FB
14956	Hanja	UROr58	uni58FD
14957	Hanja	UROr59	uni590F
14958	Hanja	UROr59	uni5914
14959	Hanja	UROr59	uni5915
14960	Hanja	UROr59	uni5916
14961	Hanja	UROr59	uni5919
14962	Hanja	UROr59	uni591A
14963	Hanja	UROr59	uni591C
14964	Hanja	UROr59	uni5922
14965	Hanja	UROr59	uni5927
14966	Hanja	UROr59	uni5929
14967	Hanja	UROr59	uni592A
14968	Hanja	UROr59	uni592B
14969	Hanja	UROr59	uni592D
14970	Hanja	UROr59	uni592E
14971	Hanja	UROr59	uni5931
14972	Hanja	UROr59	uni5937
14973	Hanja	UROr59	uni593E
14974	Hanja	UROr59	uni5944
14975	Hanja	UROr59	uni5947
14976	Hanja	UROr59	uni5948
14977	Hanja	UROr59	uni5949
14978	Hanja	UROr59	uni594E
14979	Hanja	UROr59	uni594F
14980	Hanja	UROr59	uni5950
14981	Hanja	UROr59	uni5951
14982	Hanja	UROr59	uni5954
14983	Hanja	UROr59	uni5955
14984	Hanja	UROr59	uni5957
14985	Hanja	UROr59	uni595A
14986	Hanja	UROr59	uni5960
14987	Hanja	UROr59	uni5962
14988	Hanja	UROr59	uni5967
14989	Hanja	UROr59	uni596A
14990	Hanja	UROr59	uni596B
14991	Hanja	UROr59	uni596C
14992	Hanja	UROr59	uni596D
14993	Hanja	UROr59	uni596E
14994	Hanja	UROr59	uni5973
14995	Hanja	UROr59	uni5974
14996	Hanja	UROr59	uni5978
14997	Hanja	UROr59	uni597D
14998	Hanja	UROr59	uni5982
14999	Hanja	UROr59	uni5983
15000	Hanja	UROr59	uni5984
15001	Hanja	UROr59	uni598A
15002	Hanja	UROr59	uni5993
15003	Hanja	UROr59	uni5996
15004	Hanja	UROr59	uni5997
15005	Hanja	UROr59	uni5999
15006	Hanja	UROr59	uni59A5
15007	Hanja	UROr59	uni59A8
15008	Hanja	UROr59	uni59AC
15009	Hanja	UROr59	uni59B9
15010	Hanja	UROr59	uni59BB
15011	Hanja	UROr59	uni59BE
15012	Hanja	UROr59	uni59C3
15013	Hanja	UROr59	uni59C6
15014	Hanja	UROr59	uni59C9
15015	Hanja	UROr59	uni59CB
15016	Hanja	UROr59	uni59D0
15017	Hanja	UROr59	uni59D1
15018	Hanja	UROr59	uni59D3
15019	Hanja	UROr59	uni59D4
15020	Hanja	UROr59	uni59D9
15021	Hanja	UROr59	uni59DA
15022	Hanja	UROr59	uni59DC
15023	Hanja	UROr59	uni59DD
15024	Hanja	UROr59	uni59E6
15025	Hanja	UROr59	uni59E8
15026	Hanja	UROr59	uni59EA
15027	Hanja	UROr59	uni59EC
15028	Hanja	UROr59	uni59EE
15029	Hanja	UROr59	uni59F8
15030	Hanja	UROr59	uni59FB
15031	Hanja	UROr59	uni59FF
15032	Hanja	UROr5A	uni5A01
15033	Hanja	UROr5A	uni5A03
15034	Hanja	UROr5A	uni5A11
15035	Hanja	UROr5A	uni5A18
15036	Hanja	UROr5A	uni5A1B
15037	Hanja	UROr5A	uni5A1C
15038	Hanja	UROr5A	uni5A1F
15039	Hanja	UROr5A	uni5A20
15040	Hanja	UROr5A	uni5A25
15041	Hanja	UROr5A	uni5A29
15042	Hanja	UROr5A	uni5A36
15043	Hanja	UROr5A	uni5A3C
15044	Hanja	UROr5A	uni5A41
15045	Hanja	UROr5A	uni5A46
15046	Hanja	UROr5A	uni5A49
15047	Hanja	UROr5A	uni5A5A
15048	Hanja	UROr5A	uni5A62
15049	Hanja	UROr5A	uni5A66
15050	Hanja	UROr5A	uni5A92
15051	Hanja	UROr5A	uni5A9A
15052	Hanja	UROr5A	uni5A9B
15053	Hanja	UROr5A	uni5AA4
15054	Hanja	UROr5A	uni5AC1
15055	Hanja	UROr5A	uni5AC2
15056	Hanja	UROr5A	uni5AC4
15057	Hanja	UROr5A	uni5AC9
15058	Hanja	UROr5A	uni5ACC
15059	Hanja	UROr5A	uni5AE1
15060	Hanja	UROr5A	uni5AE6
15061	Hanja	UROr5A	uni5AE9
15062	Hanja	UROr5B	uni5B05
15063	Hanja	UROr5B	uni5B09
15064	Hanja	UROr5B	uni5B0B
15065	Hanja	UROr5B	uni5B0C
15066	Hanja	UROr5B	uni5B16
15067	Hanja	UROr5B	uni5B2A
15068	Hanja	UROr5B	uni5B40
15069	Hanja	UROr5B	uni5B43
15070	Hanja	UROr5B	uni5B50
15071	Hanja	UROr5B	uni5B51
15072	Hanja	UROr5B	uni5B54
15073	Hanja	UROr5B	uni5B55
15074	Hanja	UROr5B	uni5B57
15075	Hanja	UROr5B	uni5B58
15076	Hanja	UROr5B	uni5B5A
15077	Hanja	UROr5B	uni5B5C
15078	Hanja	UROr5B	uni5B5D
15079	Hanja	UROr5B	uni5B5F
15080	Hanja	UROr5B	uni5B63
15081	Hanja	UROr5B	uni5B64
15082	Hanja	UROr5B	uni5B69
15083	Hanja	UROr5B	uni5B6B
15084	Hanja	UROr5B	uni5B70
15085	Hanja	UROr5B	uni5B71
15086	Hanja	UROr5B	uni5B75
15087	Hanja	UROr5B	uni5B78
15088	Hanja	UROr5B	uni5B7A
15089	Hanja	UROr5B	uni5B7C
15090	Hanja	UROr5B	uni5B85
15091	Hanja	UROr5B	uni5B87
15092	Hanja	UROr5B	uni5B88
15093	Hanja	UROr5B	uni5B89
15094	Hanja	UROr5B	uni5B8B
15095	Hanja	UROr5B	uni5B8C
15096	Hanja	UROr5B	uni5B8F
15097	Hanja	UROr5B	uni5B93
15098	Hanja	UROr5B	uni5B95
15099	Hanja	UROr5B	uni5B96
15100	Hanja	UROr5B	uni5B97
15101	Hanja	UROr5B	uni5B98
15102	Hanja	UROr5B	uni5B99
15103	Hanja	UROr5B	uni5B9A
15104	Hanja	UROr5B	uni5B9B
15105	Hanja	UROr5B	uni5B9C
15106	Hanja	UROr5B	uni5BA2
15107	Hanja	UROr5B	uni5BA3
15108	Hanja	UROr5B	uni5BA4
15109	Hanja	UROr5B	uni5BA5
15110	Hanja	UROr5B	uni5BA6
15111	Hanja	UROr5B	uni5BAC
15112	Hanja	UROr5B	uni5BAE
15113	Hanja	UROr5B	uni5BB0
15114	Hanja	UROr5B	uni5BB3
15115	Hanja	UROr5B	uni5BB4
15116	Hanja	UROr5B	uni5BB5
15117	Hanja	UROr5B	uni5BB6
15118	Hanja	UROr5B	uni5BB8
15119	Hanja	UROr5B	uni5BB9
15120	Hanja	UROr5B	uni5BBF
15121	Hanja	UROr5B	uni5BC0
15122	Hanja	UROr5B	uni5BC2
15123	Hanja	UROr5B	uni5BC3
15124	Hanja	UROr5B	uni5BC4
15125	Hanja	UROr5B	uni5BC5
15126	Hanja	UROr5B	uni5BC6
15127	Hanja	UROr5B	uni5BC7
15128	Hanja	UROr5B	uni5BCC
15129	Hanja	UROr5B	uni5BD0
15130	Hanja	UROr5B	uni5BD2
15131	Hanja	UROr5B	uni5BD3
15132	Hanja	UROr5B	uni5BD4
15133	Hanja	UROr5B	uni5BD7
15134	Hanja	UROr5B	uni5BDE
15135	Hanja	UROr5B	uni5BDF
15136	Hanja	UROr5B	uni5BE1
15137	Hanja	UROr5B	uni5BE2
